clip_id,frame_number,label,session_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0,0,0,5ee1e651,0.0,0.0,0.0,-1.1308806941105116,1.079998799412858,0.06996731100074746,-1.5194699854816551,0.5117653029315797,0.15376786532661715,-1.7824930579351657,0.16396324528802658,0.1200778329819032,-1.76678081264235,-0.5275126706653903,0.14861802039006475,-1.6799626538690462,-0.9668541402002486,0.8710627968618794,-2.3119557864930247,-0.5132086951285281,0.7166847655210424,-2.4399178627972997,1.0417522560906187,0.5569261359864544,-2.265463912000852,2.163944551865193,0.4652143891003389,-2.1579846665789453,-1.4527769808971722,1.024903651462992,-2.661628719953242,-1.2384208275722026,0.7800958453094341,-2.545981647405902,-0.6765327871905937,0.6001466207046142,-2.304434342460141,-0.11116846113821757,0.4934743559737237,-1.3414648273462195,-1.6698077135596103,1.1387415803847403,-1.5899357617698988,-1.4500513469122254,0.8266277031371466,-2.2202747274343873,-1.139878878335561,0.6040415633015173,-2.233477693311075,-0.8564693872830103,0.45616562122839627,-0.7775903665132978,-1.7034626331472986,1.0184653149912162,-1.1205236736058086,-1.5368212468860927,0.762907096246116,-1.7016291726618626,-1.3328196063313722,0.4892404437261063,-1.901686724167494,-1.1100488462326905,0.29493268547597157
0,1,0,5ee1e651,0.0,0.0,0.0,-1.228921252168687,1.0404039097405986,0.14258459611803162,-1.5833760634690466,0.35809712537090577,0.24358044542992432,-1.819619673301591,0.020710229625624108,0.22478168387525574,-1.783290221598997,-0.6224209025713145,0.2662519439415588,-1.7148157114073903,-1.138268039236436,0.9373771687630205,-2.371829992116146,-0.5783574551534624,0.8001662423591746,-2.4896241428889603,0.9260750609363219,0.6640945821369819,-2.2828834777980456,2.117415423804906,0.5902315883518281,-2.1542461907985,-1.5770871788687095,1.0878699963206364,-2.673787620622778,-1.2762270895481067,0.851531346630039,-2.55640690320172,-0.7153313237946127,0.707070702896994,-2.3124474541637854,-0.1501834704801102,0.6438410182356663,-1.3118999842276162,-1.739633039507053,1.1965839365048985,-1.6027173970674684,-1.4500513469122254,0.8661360167079595,-2.2499166297723345,-1.1596281709484042,0.6896714610422865,-2.2796278366428444,-0.9017891491646141,0.6024741215488849,-0.767608714381665,-1.7310499604140135,1.0603985919477221,-1.1584858674576761,-1.5362842652241813,0.7666422235667104,-1.7670423865436502,-1.3532948913865637,0.5168338859677629,-1.9870435883175932,-1.1526677724245524,0.3633299339698166
0,2,0,5ee1e651,0.0,0.0,0.0,-1.1458214668226865,1.1107600345778537,0.0560342294550851,-1.5068011692153924,0.35947054762089076,0.14964957460060788,-1.73899576178492,0.037182632463509065,0.13102201477324163,-1.7236921064048596,-0.5797419392900368,0.17581595660007993,-1.6479169037471413,-1.1450130344124487,0.8032875176179138,-2.268233871028449,-0.6582273058439453,0.6507973334341907,-2.3941893020631064,0.7942413385561211,0.510157033898679,-2.1890310555832704,2.094893180930599,0.44157202768802617,-2.0831467550770357,-1.558689651203691,0.9458029712842748,-2.5682454595131614,-1.3001610569656552,0.7170787487176442,-2.4652262701423546,-0.7321045395980015,0.5839934385782362,-2.2107384237537566,-0.16190874907408004,0.5300875293349433,-1.2583478102754684,-1.7039926344230654,1.0429104315083895,-1.512110886101688,-1.4500513469122254,0.7420180159763616,-2.1397507162749503,-1.1637988402141362,0.5719902351286795,-2.1533045210016257,-0.9028447456315136,0.487796603252222,-0.7066365991318933,-1.6795494312929546,0.9127890455343931,-1.0646366628315513,-1.5188017072904947,0.6516093658769576,-1.6382918022314514,-1.3483690798177113,0.41060555512403685,-1.8352427346029245,-1.155518415838617,0.2647314710405013
0,3,0,5ee1e651,0.0,0.0,0.0,-1.2670618172089678,1.0677006532290236,0.1689672694725036,-1.6068181840740845,0.2597386556906287,0.2883736538255319,-1.8237392081979358,-0.08740617333581738,0.28871772589309747,-1.8063825340384332,-0.6722881773389606,0.3453366138210517,-1.7996616300501034,-1.1321322832364888,0.9300464988376006,-2.439334677913639,-0.539944922168926,0.8000640987548328,-2.5382675849057748,0.9812876676548228,0.6714450412689329,-2.326507786207352,2.1528711474190105,0.6029627310267296,-2.24192368156576,-1.5954714374424668,1.072632387199337,-2.7518559630661485,-1.2769056430999524,0.8627243602993603,-2.6060934422766224,-0.7508696245472902,0.7361295377421939,-2.345779332307659,-0.19125283126980216,0.6787776436379038,-1.362794006113877,-1.7455542558239885,1.1687044379452989,-1.6266505624491197,-1.4500513469122254,0.8657696761193516,-2.2723188015647873,-1.1869511885004997,0.6885437471239791,-2.290863900284313,-0.9384704720734259,0.5902132363812327,-0.8004488961751676,-1.7206818754685504,1.0153633849125294,-1.159018846533703,-1.5348037747675727,0.733497367815644,-1.7690220932053153,-1.3672346740064327,0.4646612686894998,-1.9879527543064615,-1.1722730456451398,0.29193931542494006
0,4,0,5ee1e651,0.0,0.0,0.0,-1.1809364767624009,1.0634976220149726,0.11612956132061585,-1.5155546470800678,0.3412196137615874,0.22126829321979152,-1.7300863453568012,-0.02568684608933703,0.21248402634588073,-1.7509701750992552,-0.6174838368504145,0.26267731591487464,-1.7051760637427167,-1.1309277050033457,0.8778512517809149,-2.3089095364075947,-0.6255532904703852,0.734653237038409,-2.4132693627905124,0.8776248548321257,0.5903512599518643,-2.2285204855637755,2.102963352638123,0.5126811416745631,-2.1674317417403444,-1.5668495034390646,1.0295785802457154,-2.653337599540179,-1.2703329183614382,0.8022295215171268,-2.505113649564199,-0.7110180920984093,0.6504175960486045,-2.250622943175947,-0.15302862688636623,0.5712280319725742,-1.3370177705877897,-1.7229905973785515,1.1453125762665857,-1.5835882452533254,-1.4500513469122254,0.8456625075709966,-2.1759656333649247,-1.165316584507036,0.6566010984070234,-2.1800665014655154,-0.9043517049584207,0.5414120415926568,-0.7572616877112766,-1.7163219867310138,1.030264845613928,-1.0865676699831264,-1.5308867458924393,0.7769149785278678,-1.632199218243091,-1.3590023281526629,0.5180502936361473,-1.8248765923089558,-1.1718604726270565,0.34363453782413206
0,5,0,5ee1e651,0.0,0.0,0.0,-1.2522071767640481,0.9862335989182622,0.14200695129256857,-1.6309450805375996,0.286927459046257,0.2649058288092831,-1.8648025231847725,-0.03777897958576833,0.2624735102109059,-1.863635331355017,-0.6395153960195903,0.3130016832956005,-1.871234167543629,-1.146063296677944,0.9564361449437352,-2.4750566355567085,-0.5757254334395872,0.8193603464879468,-2.561651455496089,0.9135653447589636,0.6738793010520775,-2.3862816943497718,2.0352767342219917,0.5886518347295016,-2.367553557440771,-1.6109357806810731,1.1126419480233403,-2.8541048960099435,-1.2774204498872432,0.8679476169892361,-2.6699327029116384,-0.7176444200218633,0.7055246791209566,-2.417434113676599,-0.16324615214065563,0.6195213219799814,-1.4647207505040771,-1.7685522530370859,1.2277357075726794,-1.7390776706237339,-1.4500513469122254,0.8720259970058636,-2.3693040076330782,-1.1506829274552524,0.6590955445298252,-2.3946036976668252,-0.8947331928983485,0.5369025142664303,-0.8615745045102968,-1.7524523298464971,1.099169896836468,-1.238144345212438,-1.5631305870483463,0.7844777943550162,-1.8420744039174377,-1.3633879583527655,0.5147233460213919,-2.0637539748086575,-1.152173756467751,0.3373872666066403
0,6,0,5ee1e651,0.0,0.0,0.0,-1.1294257660237512,0.9897872783682872,0.05725939212865698,-1.4920500531884524,0.38964129438339834,0.13926428862686607,-1.7331992903697178,0.036605431950624476,0.10653125105074682,-1.7539014921710863,-0.6093326132843611,0.13796650531667515,-1.6546545432706674,-1.1351505187123823,0.8354568254203267,-2.2381050688381015,-0.7124502740277804,0.6859472690698969,-2.3590793180183156,0.6038738089486406,0.5403226533581813,-2.183998214777086,1.90291466804765,0.46123543623223123,-2.1183443806141664,-1.5424408681068562,0.9812803173358059,-2.5339359390946887,-1.3125616153223323,0.7533728903835749,-2.442740921028631,-0.7465062052333327,0.6069971695250019,-2.2116461398266196,-0.1736561961686128,0.5301241788862721,-1.3127728428245178,-1.695845857206567,1.0796849634646661,-1.53708877776661,-1.4500513469122254,0.7814111926650947,-2.1695265322134314,-1.1477336939334726,0.5965751568161337,-2.1991032436677664,-0.8747886322339997,0.4844627468695788,-0.7599635610529999,-1.6938629153463884,0.9406442942776813,-1.1125098448186774,-1.5153924938899386,0.689120321972143,-1.6892298800806205,-1.3255302331840553,0.43593111539136264,-1.902829644400354,-1.1214275964880653,0.2655347741923918
0,7,0,5ee1e651,0.0,0.0,0.0,-1.1868530232815768,1.1933493311413985,0.06309401206022368,-1.587534885399491,0.3140613577808783,0.17199974603682694,-1.833542624119602,-0.028010096856448088,0.1613801210216778,-1.817704796994519,-0.6476323172290946,0.21072022509426358,-1.8575287987498184,-1.2570310556318003,0.8390592094848042,-2.499871950002197,-0.6143781028193518,0.682441579039675,-2.580411167136871,1.0037424347908477,0.5335582546254436,-2.3694289823063728,2.200756792899766,0.45504029132819984,-2.3209139303484387,-1.6784402716613338,0.9780067389793999,-2.8481818870017417,-1.291340750734288,0.7333812545089556,-2.656541276925946,-0.7075993627746052,0.586968267494164,-2.390029224877928,-0.1447380295995189,0.5256172676988861,-1.4017978006697938,-1.7856036448348094,1.0616551313438745,-1.6831516956261663,-1.4500513469122254,0.7252011983869957,-2.3159492837322917,-1.1560788495171486,0.5398965322736474,-2.3450740389611044,-0.9067738738763736,0.45334569135487807,-0.7989777176786315,-1.7266775652492952,0.9018168181953374,-1.1696014353882147,-1.5436629714209387,0.5946743236798516,-1.7688733886400538,-1.3697199408335445,0.33300817277555067,-1.992928329195126,-1.182257173188043,0.181256585172129
0,8,0,5ee1e651,0.0,0.0,0.0,-1.1215995583137135,1.1189147083675393,0.03596511477760395,-1.4790296285330384,0.3943023165014449,0.12676309866477067,-1.717048289263542,0.06657489166278259,0.10720563532086663,-1.7460833941040712,-0.5553822877619968,0.1532724442027375,-1.6873626693898978,-1.195379523670758,0.7705095022138322,-2.2941906213725596,-0.7095471737166686,0.6137115038232588,-2.4099853809989407,0.8085809278869686,0.4687275076344385,-2.2095910284704026,2.1202519848484065,0.3959121747580502,-2.1537528092485014,-1.585094239140742,0.9086652654737714,-2.6303421239797795,-1.30420282256768,0.6826448601818592,-2.499778588678973,-0.7153539306093126,0.5475424610397251,-2.2354228033475914,-0.14754892302531436,0.4859777911940079,-1.317526124244878,-1.70382983772151,0.9984599675261946,-1.5623201066251826,-1.4500513469122254,0.7091880164853887,-2.1826172815890814,-1.143690071376981,0.5441779335786869,-2.18769635773179,-0.8806846633753982,0.45727963469576993,-0.7499065827319096,-1.6640372704506012,0.8616731260604037,-1.098229907033154,-1.5098153567464934,0.6164998861358875,-1.668479571244807,-1.3228591304471675,0.38229182477542584,-1.8611731682365604,-1.1242272277790248,0.23680293793984541
0,9,0,5ee1e651,0.0,0.0,0.0,-1.1732595151119025,1.064352385339283,0.045022773279092584,-1.5453039440151384,0.3255183398723132,0.13544203715607595,-1.7933008080475625,0.02342983285779483,0.10812776175835095,-1.794228525690873,-0.5981053837068067,0.14313453932178385,-1.763132817506771,-1.18727318652297,0.8136637184512245,-2.3978329462734327,-0.5788717786584531,0.6485261465645613,-2.5047415412174256,1.0909603480238002,0.4942670692910138,-2.296460676486867,2.29289871137401,0.41531217211823274,-2.2267475250021835,-1.6235396811372746,0.9526186019163454,-2.7494531067989527,-1.2809106175223757,0.7111107901061342,-2.6026662939597136,-0.6895787626769387,0.5696914389097644,-2.3333070166598557,-0.12565767004660747,0.5089103131558869,-1.3569512995915676,-1.7523766341598537,1.0351594980237964,-1.6340394332707462,-1.4500513469122254,0.7083285962227216,-2.276952882375601,-1.1405701348708437,0.5298759422348371,-2.286311037257206,-0.8771632284944632,0.44560252354160873,-0.784764386358322,-1.7084118899073224,0.8778309523511287,-1.1484854926081842,-1.538992404809444,0.5918798496907327,-1.7526194175008512,-1.3473786204252174,0.34671749453699374,-1.9659489386011675,-1.1382582404935053,0.20323316231944843
